Date,Headlines,Author,Tag Text,True_Label,Vader_Headlines_sentiment_score,Vader_Headlines_compound_score,Vader_Tag Text_sentiment_score,Vader_Tag Text_compound_score,Vader_Headlines_Predicted_Label,Vader_Tag Text_Predicted_Label
23/10/2021,"Cotton On, Jay Jays slammed for 'satanic ritual abuse' T-shirts | Herald",Sun,Herald SunPopular clothing retailers Cotton On and Jay Jays have been forced to pullproducts that promoted ??satanic ritual abuse?? following a barrage of ...,negative,"{'neg': 0.276, 'neu': 0.724, 'pos': 0.0, 'compound': -0.6369}",-0.6369,"{'neg': 0.138, 'neu': 0.765, 'pos': 0.097, 'compound': -0.2869}",-0.2869,negative,negative
23/10/2021,Europe is in a muddle over ritual slaughter | The Economist,The Economist,"Trouble and knife. Europe is in a muddle over ritual slaughter. A patchworkof conflicting laws leaves Jews, Muslims and vegans confused ...",negative,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,"{'neg': 0.288, 'neu': 0.712, 'pos': 0.0, 'compound': -0.7717}",-0.7717,positive,negative
30/10/2021,"Ritual Abuse, Hot Air, and Missed Opportunities - Science",Unknown,"The scientists already are heroes. Why are they so insistent on discountingthe positive portrayals? Ritual abuse. The third picture, from the movie ...",negative,"{'neg': 0.427, 'neu': 0.4, 'pos': 0.173, 'compound': -0.5859}",-0.5859,"{'neg': 0.135, 'neu': 0.643, 'pos': 0.222, 'compound': 0.4019}",0.4019,negative,positive
30/10/2021,"Jamaican Pastor Accused of Bloody Killing Ritual, Killed in Deadly Police",Car Crash,Black EnterpriseA Jamaican pastor who was embroiled in a suspected ritual killing wheresome individuals were human sacrifices has died in a police car crash.,negative,"{'neg': 0.667, 'neu': 0.333, 'pos': 0.0, 'compound': -0.9325}",-0.9325,"{'neg': 0.387, 'neu': 0.613, 'pos': 0.0, 'compound': -0.9118}",-0.9118,negative,negative
30/10/2021,These 4 Spiritual Rituals Can Help You Become A More Successful,Entrepreneur - Forbes,"ForbesRituals can realign us with our true nature and make us more focused asentrepreneurs. Your rituals may look different, but I'd like to share a ...",positive,"{'neg': 0.0, 'neu': 0.57, 'pos': 0.43, 'compound': 0.7778}",0.7778,"{'neg': 0.0, 'neu': 0.69, 'pos': 0.31, 'compound': 0.8358}",0.8358,positive,positive
06/11/2021,Get Into The Spooky Spirit With These 7 Spells & Rituals For Halloween -,MindBodyGreen,MindBodyGreenHalloween is here and it's the perfect day to work some magic. We roundedup 7 simple spells and rituals to try if you're not sure where to start.,positive,"{'neg': 0.0, 'neu': 0.884, 'pos': 0.116, 'compound': 0.1779}",0.1779,"{'neg': 0.062, 'neu': 0.821, 'pos': 0.117, 'compound': 0.4094}",0.4094,positive,positive
06/11/2021,This New-Moon Ba??o Ritual Will Help You Level Up in Sex and Money - Yahoo,Yahoo,"So, on Nov. 4, have your new-moon ritual essentials ready and get all up inyour feelings and emotions. Here's a checklist you could refer to in ...",positive,"{'neg': 0.0, 'neu': 0.821, 'pos': 0.179, 'compound': 0.4696}",0.4696,"{'neg': 0.0, 'neu': 0.912, 'pos': 0.088, 'compound': 0.3612}",0.3612,positive,positive
13/11/2021,5 Simple Rituals To Harness The Powerful Energy Of 11/11 - MindBodyGreen,MindBodyGreen,"Whatever you decide to do come 11/11, do it with intention, as you may findyour intuition heightened??and your manifesting abilities that much ...",positive,"{'neg': 0.0, 'neu': 0.671, 'pos': 0.329, 'compound': 0.5994}",0.5994,"{'neg': 0.0, 'neu': 0.903, 'pos': 0.097, 'compound': 0.3313}",0.3313,positive,positive
13/11/2021,"In rural Spain, an ancient ritual brings a community together - The",Washington Post,"The Washington PostLa Vijanera, a winter solstice tradition, is bringing generations togetherin a depopulated village in rural Spain.",positive,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,positive,positive
13/11/2021,"Astroworld Festival Satanic Ritual Conspiracy Theories, Explained - Insider",Insider,"Numerous conspiracy theories baselessly claiming that Travis Scott'sAstroworld show was a ""satanic ritual"" have spread online.",negative,"{'neg': 0.25, 'neu': 0.515, 'pos': 0.235, 'compound': -0.0516}",-0.0516,"{'neg': 0.185, 'neu': 0.815, 'pos': 0.0, 'compound': -0.5267}",-0.5267,negative,negative
20/11/2021,Weight loss tips: The easy morning ritual that could help you lose weight |,Express.co.uk,"Daily ExpressWEIGHT LOSS isn't easy, but this easy morning ritual involving a lemoncould help you shed fat if you keep it up.",positive,"{'neg': 0.243, 'neu': 0.485, 'pos': 0.272, 'compound': 0.1531}",0.1531,"{'neg': 0.128, 'neu': 0.618, 'pos': 0.254, 'compound': 0.6889}",0.6889,positive,positive
20/11/2021,"13 Full Moon Rituals For Love, Release, Manifestation & More -",MindBodyGreen,MindBodyGreen13 rituals to try. ?? 1. Make moon water. ?? 2. Charge your crystals. ?? 3.Hold a full moon circle. ?? 4. Do an oracle or tarot card reading. ?? 5. Takea full ...,positive,"{'neg': 0.0, 'neu': 0.704, 'pos': 0.296, 'compound': 0.6369}",0.6369,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,positive,positive
20/11/2021,Ace Frehley of KISS Posts Astroworld Satanic Ritual Conspiracy Theory -,Insider,"InsiderKISS guitarist Paul Daniel ""Ace"" Frehley promoted a baseless conspiracytheory that the Astroworld tragedy was a satanic ritual after the claim ...",negative,"{'neg': 0.213, 'neu': 0.565, 'pos': 0.222, 'compound': 0.0343}",0.0343,"{'neg': 0.162, 'neu': 0.735, 'pos': 0.103, 'compound': -0.3818}",-0.3818,positive,negative
20/11/2021,Black magic healer butchered bridegroom with axe when 'occult ritual to save his marriage ...,The Irish Sun,"A HUSBAND was brutally axed to death after an occult ritual to save hismarriage turned violent.Anton Shabanov, 33, an engineer from Russia, ...",negative,"{'neg': 0.08, 'neu': 0.739, 'pos': 0.182, 'compound': 0.4215}",0.4215,"{'neg': 0.315, 'neu': 0.586, 'pos': 0.099, 'compound': -0.7906}",-0.7906,positive,negative
27/11/2021,"Did Elon Musk use human parts for money rituals?, By Festus Adedayo -",Premium Times,"Premium TimesA few years after, Baba Aladokun was embroiled in a criminal allegation ofhuman body parts ritual. The Police Criminal Investigation Department (CID)...",negative,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,"{'neg': 0.245, 'neu': 0.755, 'pos': 0.0, 'compound': -0.7783}",-0.7783,positive,negative
27/11/2021,"Mater Dei locker room ritual left bloodied football player with brain injury, broken nose ...",Orange County Register,"??This is a hazing ritual that has a name, a name known by the players,??said Brian L. Williams, an attorney for Player 1.",negative,"{'neg': 0.312, 'neu': 0.688, 'pos': 0.0, 'compound': -0.7096}",-0.7096,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,negative,positive
04/12/2021,7 suspected serial ritual killers arrested in Ogun State - Vanguard News,Vanguard News,"A member of a seven-man ritual killer syndicate, Lekan Oladipupo who iscurrently being investigated by operatives of the Ogun State Police ...",negative,"{'neg': 0.508, 'neu': 0.492, 'pos': 0.0, 'compound': -0.8519}",-0.8519,"{'neg': 0.17, 'neu': 0.83, 'pos': 0.0, 'compound': -0.6486}",-0.6486,negative,negative
04/12/2021,Police arrest serial ritual killer gang in Ogun | The Guardian Nigeria News,The Guardian Nigeria,"Ogun State Police Command has arrested a serial ritual killer syndicate,who reportedly killed and dismembered one Sunday Okosun at Agbara village...",negative,"{'neg': 0.379, 'neu': 0.621, 'pos': 0.0, 'compound': -0.7717}",-0.7717,"{'neg': 0.398, 'neu': 0.602, 'pos': 0.0, 'compound': -0.9169}",-0.9169,negative,negative
25/12/2021,Horrific 'Blood Eagle' Ritual by Vikings for Torture Could Have Actually,"Happened, Says Study",News18Researchers believe that one of the brutal rituals followed by the Nordicwarrior tribe might not be just a myth but rooted in anatomical ...,negative,"{'neg': 0.48, 'neu': 0.52, 'pos': 0.0, 'compound': -0.8519}",-0.8519,"{'neg': 0.1, 'neu': 0.9, 'pos': 0.0, 'compound': -0.3716}",-0.3716,negative,negative
25/12/2021,"Winter Solstice 2021??history, traditions, and a ritual to help you move forward ... - Woman & Home",Woman & Home,Scholars believe that these events are based on ancient pagan ritualsincluding the Roman Saturnalia and many more. RECOMMENDED VIDEOS FOR YOU...,positive,"{'neg': 0.0, 'neu': 0.839, 'pos': 0.161, 'compound': 0.4696}",0.4696,"{'neg': 0.0, 'neu': 0.876, 'pos': 0.124, 'compound': 0.4265}",0.4265,positive,positive
01/01/2022,Yahoo boy on the run after allegedly killing girlfriend for money ritual -,Tribune Online,"Tribune Online... Elohor Oniorosa, for money ritual purposes. The suspect, NigerianTribune gathered, reportedly took to flight after committing the crime.",negative,"{'neg': 0.268, 'neu': 0.732, 'pos': 0.0, 'compound': -0.6597}",-0.6597,"{'neg': 0.238, 'neu': 0.708, 'pos': 0.054, 'compound': -0.6597}",-0.6597,negative,negative
01/01/2022,5 Simple Rituals To Help You Reflect On 2021 & Plan For 2022 -,MindBodyGreen,MindBodyGreen5 Reflective Rituals To Finish Out 2021 & Start The New Year Strong ?? 1.Make a vision board. ?? 2. Do a candle meditation. ?? 3. Clear your space (...,positive,"{'neg': 0.0, 'neu': 0.828, 'pos': 0.172, 'compound': 0.4019}",0.4019,"{'neg': 0.0, 'neu': 0.753, 'pos': 0.247, 'compound': 0.8343}",0.8343,positive,positive
08/01/2022,"Recharge Your Rituals, Recharge Yourself - Association for Talent",Development,Association for Talent DevelopmentRecharge Your Morning Ritual. It's hard to argue against the importance ofmorning rituals for setting the tone of the day and setting us up for ...,positive,"{'neg': 0.0, 'neu': 0.741, 'pos': 0.259, 'compound': 0.4215}",0.4215,"{'neg': 0.111, 'neu': 0.733, 'pos': 0.155, 'compound': 0.3612}",0.3612,positive,positive
08/01/2022,A New Moon Ritual To Help You Start 2022 With A Fresh Slate - MindBodyGreen,MindBodyGreen,"Even if winter isn't your favorite time of the year, this ritual can helpyou tap into the magic of the season and make your own light on dark ...",positive,"{'neg': 0.0, 'neu': 0.722, 'pos': 0.278, 'compound': 0.6124}",0.6124,"{'neg': 0.081, 'neu': 0.919, 'pos': 0.0, 'compound': -0.357}",-0.357,positive,negative
08/01/2022,Three Teenagers Arrested In Bayelsa During Attempted Ritual Killing Of 13-year-old Girl ...,Sahara Reporters,"Subsequently, they took her to an apartment in the community, cut herfinger, and sprinkled the blood on a mirror for ritual purposes, the police...",negative,"{'neg': 0.405, 'neu': 0.595, 'pos': 0.0, 'compound': -0.8176}",-0.8176,"{'neg': 0.084, 'neu': 0.916, 'pos': 0.0, 'compound': -0.2732}",-0.2732,negative,negative
08/01/2022,Two teenagers caught trying to use 13-year-old girl for ritual (photos) -,PM News Nigeria,PM News NigeriaTwo teenagers were caught while attempting to use a 14-year-old girl formoney ritual purposes in Bayelsa State.,negative,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,positive,positive
15/01/2022,Ritual: Police nab suspected killer of 300-level UNIJOS student - Punch,Newspapers,"Punch Newspapers... has been arrested by the police for allegedly killing a 300-Levelstudent of the University of Jos, Jennifer Anthony, for ritual purposes.",negative,"{'neg': 0.408, 'neu': 0.592, 'pos': 0.0, 'compound': -0.7351}",-0.7351,"{'neg': 0.263, 'neu': 0.737, 'pos': 0.0, 'compound': -0.8176}",-0.8176,negative,negative
29/01/2022,Jordan Peterson on Joe Rogan show: Being trans is like 'satanic ritual abuse' - New York Post,New York Post,"Peterson, 59, described it as a ??sociological contagion,?? comparing it to??the satanic ritual abuse accusations that emerged in day cares in the ...",negative,"{'neg': 0.194, 'neu': 0.691, 'pos': 0.115, 'compound': -0.4019}",-0.4019,"{'neg': 0.245, 'neu': 0.657, 'pos': 0.098, 'compound': -0.6662}",-0.6662,negative,negative
05/02/2022,Human remains stolen from graves in possible Satanic ritual at Australian cemetery - CNN,CNN,"Police in Australia are investigating links to a ""satanic ritual"" afterhuman remains were stolen from a cemetery on two separate occasions, ...",negative,"{'neg': 0.31, 'neu': 0.69, 'pos': 0.0, 'compound': -0.6597}",-0.6597,"{'neg': 0.132, 'neu': 0.868, 'pos': 0.0, 'compound': -0.4939}",-0.4939,negative,negative
05/02/2022,Money Ritual Suspects Perform Rituals Through Facebook Page ?? What's,Trending ?? Arise News,Arise NewsSequel to the death of 17 year old Sofiat: 2 alledged suspects give detailsof how they carried out the vicious murder.,negative,"{'neg': 0.235, 'neu': 0.765, 'pos': 0.0, 'compound': -0.4137}",-0.4137,"{'neg': 0.429, 'neu': 0.571, 'pos': 0.0, 'compound': -0.926}",-0.926,negative,negative
05/02/2022,"ALL FOR MONEY: Rampaging teenage yahoo boys take over ritual killings, girls deploy ...",Vanguard News,"These are all incidences of rituals done by the now trending group ofoccultists known as 'yahoo plus', supposedly to make quick money.",negative,"{'neg': 0.257, 'neu': 0.743, 'pos': 0.0, 'compound': -0.6705}",-0.6705,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,negative,positive
05/02/2022,Theft of human heads from Australian graves linked to 'satanic ritual' -,New York Post,New York PostThe theft of human heads in an Australian cemetery has been linked to asatanic ritual after a letter to the devil was found at a dug-up ...,negative,"{'neg': 0.167, 'neu': 0.833, 'pos': 0.0, 'compound': -0.296}",-0.296,"{'neg': 0.136, 'neu': 0.864, 'pos': 0.0, 'compound': -0.6597}",-0.6597,negative,negative
12/02/2022,Reps declare national emergency on ritual killings in Nigeria,Premium Times Nigeria,"The House noted that while citizens of other countries are embracingscience and technology, Nigerian youths are turning to ritual killings.",negative,"{'neg': 0.504, 'neu': 0.496, 'pos': 0.0, 'compound': -0.7964}",-0.7964,"{'neg': 0.191, 'neu': 0.809, 'pos': 0.0, 'compound': -0.6705}",-0.6705,negative,negative
19/02/2022,Daily Rituals Inspire a Happy Life??Learn How to Bring Them to Yours -,Camille Styles,"Camille StylesLike many people, the word ??ritual?? didn't become a consistent part of mypersonal vocabulary until much later in life.",positive,"{'neg': 0.0, 'neu': 0.586, 'pos': 0.414, 'compound': 0.8299}",0.8299,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,positive,positive
19/02/2022,Indonesia: Eleven taking part in local ritual drown in big waves on beach -,Sky News,Sky NewsThey were part of a group of 24 people from several villages who took partin the ritual in Indonesia's East Java province despite warnings to ...,negative,"{'neg': 0.222, 'neu': 0.778, 'pos': 0.0, 'compound': -0.5719}",-0.5719,"{'neg': 0.0, 'neu': 0.932, 'pos': 0.068, 'compound': 0.2235}",0.2235,negative,positive
19/02/2022,High waves kill 10 during Indonesia beach ritual - Times of India,Times of India,Rest of World News: JAKARTA: At least 10 Indonesians died after tidal wavesswept away a group of people meditating on a beach during Sunday's ...,negative,"{'neg': 0.299, 'neu': 0.701, 'pos': 0.0, 'compound': -0.6908}",-0.6908,"{'neg': 0.13, 'neu': 0.87, 'pos': 0.0, 'compound': -0.5574}",-0.5574,negative,negative
19/02/2022,Eleven people taking part in a ritual on an Indonesian beach drowned after being swept into ...,Daily Mail,... beach in the Jember district of Indonesia after being dragged into thesea by large waves while taking part in a local ritual on Saturday.,negative,"{'neg': 0.196, 'neu': 0.804, 'pos': 0.0, 'compound': -0.5994}",-0.5994,"{'neg': 0.048, 'neu': 0.952, 'pos': 0.0, 'compound': -0.0516}",-0.0516,negative,negative
26/02/2022,"Ritual Killings: Blame parents, not Nollywood - NFVCB Boss - Premium Times",Nigeria,"Premium Times NigeriaNigeria's minister of information recently blamed Nollywood for featuringmoney rituals in some of its movies, saying this has ...",negative,"{'neg': 0.408, 'neu': 0.592, 'pos': 0.0, 'compound': -0.7845}",-0.7845,"{'neg': 0.134, 'neu': 0.866, 'pos': 0.0, 'compound': -0.4767}",-0.4767,negative,negative
05/03/2022,Deadly beach ritual in East Java exposes dark side of spiritual groups in,Indonesia - CNA,"CNAEleven people died when they were swept away by tidal waves during a ritualon a beach in Jember, East Java on Feb 13, 2022.",negative,"{'neg': 0.111, 'neu': 0.889, 'pos': 0.0, 'compound': -0.128}",-0.128,"{'neg': 0.135, 'neu': 0.865, 'pos': 0.0, 'compound': -0.5574}",-0.5574,negative,negative
12/03/2022,Nonprofit: Bag of animal heads linked to sacrifice ritual? | AP News,AP News,"... month appear to be related to some sort of religious animal sacrificeritual, the Rhode Island Society for the Prevention of Cruelty said Tuesday.",negative,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,"{'neg': 0.145, 'neu': 0.855, 'pos': 0.0, 'compound': -0.5994}",-0.5994,positive,negative
19/03/2022,The ritual murder of Bamise Ayanwale | The Guardian Nigeria News,The Guardian Nigeria,... passengers who were forcefully taken into the bush in the Lekki axisand saved only by divine intervention from the hands of ritual killers.,negative,"{'neg': 0.32, 'neu': 0.68, 'pos': 0.0, 'compound': -0.6908}",-0.6908,"{'neg': 0.136, 'neu': 0.662, 'pos': 0.202, 'compound': 0.2732}",0.2732,negative,positive
19/03/2022,Court release one of di suspects wey allegedly kill dia friend girlfriend for money ritual - BBC,BBC,One high court for Abeokuta don release one of di four suspects weyallegedly kill di girlfriend of dia friend for money ritual for Ogun state.,negative,"{'neg': 0.292, 'neu': 0.576, 'pos': 0.132, 'compound': -0.5994}",-0.5994,"{'neg': 0.22, 'neu': 0.681, 'pos': 0.099, 'compound': -0.5994}",-0.5994,negative,negative
09/04/2022,Anderson Cooper Says This Little Ritual Is Helping Sons Wyatt & Sebastian,Bond - SheKnows,"SheKnowsOn Wednesday's episode of ""The Late Show with Stephen Colbert,"" AndersonCooper said he and Wyatt light-heartedly make fun of Sebastian.",positive,"{'neg': 0.0, 'neu': 0.85, 'pos': 0.15, 'compound': 0.235}",0.235,"{'neg': 0.0, 'neu': 0.852, 'pos': 0.148, 'compound': 0.5106}",0.5106,positive,positive
09/04/2022,Confusion as Deacon dies while preaching against ritual killings in Ogun |,Dailytrust,DailytrustThere have been worrying cases of ritual killings in Ogun State and otherparts of the country. No less than three cases of killings for money rituals...,negative,"{'neg': 0.401, 'neu': 0.599, 'pos': 0.0, 'compound': -0.7717}",-0.7717,"{'neg': 0.382, 'neu': 0.618, 'pos': 0.0, 'compound': -0.9274}",-0.9274,negative,negative
09/04/2022,RAMADAN: Why ritual killings are on the increase in Nigeria ????,Ansar-ud-deen Society,"Vanguard News... the Ansar-ud-deen Society of Nigeria, a faith-based organisation, hascondemned the recent upsurge in ritual killings in the country.",negative,"{'neg': 0.326, 'neu': 0.537, 'pos': 0.137, 'compound': -0.6322}",-0.6322,"{'neg': 0.191, 'neu': 0.809, 'pos': 0.0, 'compound': -0.6705}",-0.6705,negative,negative
09/04/2022,Suspected Yahoo Boy dies after money rituals in Ogun - The Nation Newspaper,The Nation Newspaper,A suspected internet fraudster died shortly after he underwent moneyrituals in the Ado-Odo/Ota Local Government Area of Ogun State about threeweeks ...,negative,"{'neg': 0.137, 'neu': 0.863, 'pos': 0.0, 'compound': -0.2263}",-0.2263,"{'neg': 0.321, 'neu': 0.679, 'pos': 0.0, 'compound': -0.8402}",-0.8402,negative,negative
09/04/2022,Boon Lay slashing: 2 men charged over attack during wedding ritual; victim still in hospital,The Straits Times,"On Wednesday, the bride Yuroshini Josephine, 25, and groom Emmanuel Ravi,26, were in the midst of a wedding ritual at home when the groom received a...",negative,"{'neg': 0.453, 'neu': 0.547, 'pos': 0.0, 'compound': -0.7964}",-0.7964,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,negative,positive
23/04/2022,I had carnal knowledge of my daughter for money ritual ?? Father - Vanguard,News,"Vanguard NewsUpon interrogation, he confessed to having committed the crime that hewanted to use her for money ritual. ??Items recovered from him included aring ...",negative,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,"{'neg': 0.133, 'neu': 0.794, 'pos': 0.073, 'compound': -0.4137}",-0.4137,positive,negative
30/04/2022,"What we know about ritual killings for money, Juju priests, Imams, Pastors, others speak",Vanguard News,"??Money ritual real but there are consequences ??Aroh Deity Priest ??If moneyrituals have potency, juju priests would be on Forbes' rich list ??Fr.",negative,"{'neg': 0.257, 'neu': 0.743, 'pos': 0.0, 'compound': -0.6705}",-0.6705,"{'neg': 0.0, 'neu': 0.79, 'pos': 0.21, 'compound': 0.782}",0.782,negative,positive
14/05/2022,"Teens being swarmed, forced to kiss their attackers' shoes in bullying ritual, Vancouver police say",CTV News Vancouver,"Vancouver police are warning about a ""concerning trend"" of teens targetingtheir peers for ""humiliating and demeaning bullying rituals"" which are ...",negative,"{'neg': 0.434, 'neu': 0.451, 'pos': 0.115, 'compound': -0.8316}",-0.8316,"{'neg': 0.321, 'neu': 0.679, 'pos': 0.0, 'compound': -0.8176}",-0.8176,negative,negative
21/05/2022,"Your Relaxation Ritual, According to Your Zodiac Sign ?? Best Life",Best Life,"The Best Relaxation Ritual for Your Zodiac Sign, Astrologers Say. Here'show the stars say you should wind down. By Lauren Ash. May 18, 2022.",positive,"{'neg': 0.0, 'neu': 0.531, 'pos': 0.469, 'compound': 0.8385}",0.8385,"{'neg': 0.0, 'neu': 0.743, 'pos': 0.257, 'compound': 0.8225}",0.8225,positive,positive
21/05/2022,Ritual killing: Police arrest murder suspect in Oyo town - Vanguard News,Vanguard News,"Ritual killing: Police arrest murder suspect in Oyo town ... As decomposedhead, hands, toes, others are recovered from his house. May 17, 2022.",negative,"{'neg': 0.631, 'neu': 0.369, 'pos': 0.0, 'compound': -0.9287}",-0.9287,"{'neg': 0.419, 'neu': 0.581, 'pos': 0.0, 'compound': -0.9287}",-0.9287,negative,negative
28/05/2022,"Ritual killing: Police arrest landlord, gateman in Niger - Vanguard News",Vanguard News,"Ritual killing: Police arrest landlord, gateman in Niger ... GovernmentArea of the state for allegedly killing a 4-year-old boy for rituals.",negative,"{'neg': 0.43, 'neu': 0.57, 'pos': 0.0, 'compound': -0.7783}",-0.7783,"{'neg': 0.384, 'neu': 0.616, 'pos': 0.0, 'compound': -0.9042}",-0.9042,negative,negative
04/06/2022,Utah County Attorney calls for outside review of sheriff over ritual child abuse investigation,KSLTV.com,"... Sheriff Mike Smith, saying if politics motivated the reexamination of aritual child abuse case that names Leavitt, the sheriff should resign.",negative,"{'neg': 0.244, 'neu': 0.756, 'pos': 0.0, 'compound': -0.6369}",-0.6369,"{'neg': 0.231, 'neu': 0.664, 'pos': 0.105, 'compound': -0.5574}",-0.5574,negative,negative
04/06/2022,"Ritual Murder Scare As Boy (16) Is Killed, Body Chopped And Stashed In A",Box,"iHarare NewsRitual Murder Scare As Boy (16) Is Killed, Body Chopped And Stashed In ABox A 16-year-old boy from Southlea Park, Harare was reportedly.. .",negative,"{'neg': 0.53, 'neu': 0.47, 'pos': 0.0, 'compound': -0.9246}",-0.9246,"{'neg': 0.36, 'neu': 0.64, 'pos': 0.0, 'compound': -0.9246}",-0.9246,negative,negative
04/06/2022,"Utah County sheriff, attorney spar over investigation of 'ritual sex abuse' - KUTV",KUTV,Leavitt called the victim of the case 'tragically mentally ill' anddismissed that he or his wife had ever participated in ritual child sexabuse.,negative,"{'neg': 0.259, 'neu': 0.741, 'pos': 0.0, 'compound': -0.6369}",-0.6369,"{'neg': 0.301, 'neu': 0.699, 'pos': 0.0, 'compound': -0.8225}",-0.8225,negative,negative
11/06/2022,Witch-hunts and ritual child abuse are a stain on Africa. We must confront them,The Guardian,Thousands of children accused of witchcraft suffer ritual abuse every year?? and those with albinism are the main victims.,negative,"{'neg': 0.33, 'neu': 0.67, 'pos': 0.0, 'compound': -0.7096}",-0.7096,"{'neg': 0.456, 'neu': 0.544, 'pos': 0.0, 'compound': -0.9111}",-0.9111,negative,negative
11/06/2022,"'A ritual sacrifice': Missouri woman charged with stealing dog, setting it on fire - USA Today",USA Today,"During the call, Lingo's mother told officials her daughter killed her dog?? a terrier mix ?? as part of ""a ritual sacrifice"" according to a ...",negative,"{'neg': 0.378, 'neu': 0.622, 'pos': 0.0, 'compound': -0.7845}",-0.7845,"{'neg': 0.179, 'neu': 0.821, 'pos': 0.0, 'compound': -0.755}",-0.755,negative,negative
18/06/2022,Osun: Muslims protest incessant ritual killings in Iwo - Daily Post Nigeria,Daily Post Nigeria,"Muslim faithful in Iwo, Osun State protested incessant ritual killings inthe town and the tagging of perpetrators as Islamic clerics.",negative,"{'neg': 0.394, 'neu': 0.606, 'pos': 0.0, 'compound': -0.7579}",-0.7579,"{'neg': 0.297, 'neu': 0.595, 'pos': 0.108, 'compound': -0.6249}",-0.6249,negative,negative
18/06/2022,Missouri woman stole her mom's dog and burned it alive in 'ritual sacrifice': police,New York Post,"A Missouri woman has confessed to burning alive her mom's dog as asacrifice in a sick ritual, according to authorities. Brianna Lynn Lingo,29, ...",negative,"{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.3818}",0.3818,"{'neg': 0.118, 'neu': 0.789, 'pos': 0.093, 'compound': -0.1779}",-0.1779,positive,negative
25/06/2022,"Allege ritual killing: Residents uncover woman's body alongside dead animals in Kubwa, FCT",Daily Post Nigeria,"While details of the incident are still sketchy, DAILY POST reports that itmay not be unconnected with ritual activities of criminal elements in ...",negative,"{'neg': 0.442, 'neu': 0.558, 'pos': 0.0, 'compound': -0.8658}",-0.8658,"{'neg': 0.129, 'neu': 0.871, 'pos': 0.0, 'compound': -0.5267}",-0.5267,negative,negative
02/07/2022,Lady allegedly used for money ritual runs mad in Ogun - Daily Post Nigeria,Daily Post Nigeria,There were reports that the yet-to-be-identified lady might have beendiabolically used for money rituals by suspected internet fraudsters. TheOgun ...,negative,"{'neg': 0.198, 'neu': 0.802, 'pos': 0.0, 'compound': -0.4939}",-0.4939,"{'neg': 0.227, 'neu': 0.773, 'pos': 0.0, 'compound': -0.6486}",-0.6486,negative,negative
02/07/2022,What's behind the debate on ritual slaughter in Belgium? - The Jerusalem,Post,"The Jerusalem PostKosher and halal animal slaughter guidelines entail a specific ritual forkilling the animals, which does not include it.",negative,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,positive,positive
02/07/2022,Ogun police confirm report on lady allegedly used for ritual,punchng.com,"The Ogun State Police Command has confirmed the report of a young mentallyunstable lady who stripped herself and barked like a dog in Abeokuta, ...",negative,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,"{'neg': 0.0, 'neu': 0.906, 'pos': 0.094, 'compound': 0.3612}",0.3612,positive,positive
16/07/2022,Ogun: Yahoo-boy who reportedly used girlfriend for money ritual appears in court,Daily Post Nigeria,"A 33-year-old man, Ibrahim Orona, who was arrested by the police forallegedly using his girlfriend for money ritual in Ogun State has been ...",negative,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,"{'neg': 0.119, 'neu': 0.881, 'pos': 0.0, 'compound': -0.4767}",-0.4767,positive,negative
30/07/2022,Ritual as an Opening to Love - Tricycle: The Buddhist Review,Tricycle: The Buddhist Review,"Scholar Anne C. Klein discusses how ritual practices can help us get out ofour heads and tap into bodhicitta, or the awakened mind.",positive,"{'neg': 0.0, 'neu': 0.704, 'pos': 0.296, 'compound': 0.6369}",0.6369,"{'neg': 0.0, 'neu': 0.891, 'pos': 0.109, 'compound': 0.4019}",0.4019,positive,positive
